등급,어휘,품사,어종,원어,의미,日本語訳,定義,外来語_カタカナ候補,外来語_原語候補,品質フラグ,tags
1등급,우리,명사,고유어,,짐승을 가두어 기르는 곳.,,짐승을 가두어 기르는 곳.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,우리,대명사,고유어,,"「1」말하는 이가 자기와 듣는 이, 또는 자기와 듣는 이를 포함한 여러 사람을 가리키는 일인칭 대명사.
「2」말하는 이가 자기보다 높지 아니한 사람을 상대하여 자기를 포함한 여러 사람을 가리키는 일인칭 대명사.
「3」말하는 이가 자기보다 높지 아니한 사람을 상대하여 어떤 대상이 자기와 친밀한 관계임을 나타낼 때 쓰는 말.",,"「1」말하는 이가 자기와 듣는 이, 또는 자기와 듣는 이를 포함한 여러 사람을 가리키는 일인칭 대명사.
「2」말하는 이가 자기보다 높지 아니한 사람을 상대하여 자기를 포함한 여러 사람을 가리키는 일인칭 대명사.
「3」말하는 이가 자기보다 높지 아니한 사람을 상대하여 어떤 대상이 자기와 친밀한 관계임을 나타낼 때 쓰는 말.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,우리나라,명사,고유어,,우리 한민족이 세운 나라를 스스로 이르는 말.,,우리 한민족이 세운 나라를 스스로 이르는 말.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,우리말,명사,고유어,,우리나라 사람의 말.,,우리나라 사람의 말.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,우물,명사,고유어,,물을 긷기 위하여 땅을 파서 지하수를 괴게 한 곳. 또는 그런 시설.,,물을 긷기 위하여 땅을 파서 지하수를 괴게 한 곳. 또는 그런 시설.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,우습다,형용사,고유어,,"[1]「1」재미가 있어 웃을 만하다.
[1]「2」못마땅하여 보기 거북하다.
[1]「3」대단치 아니하거나 하잘것없다.
[2]공교롭고 이상하다.",,"[1]「1」재미가 있어 웃을 만하다.
[1]「2」못마땅하여 보기 거북하다.
[1]「3」대단치 아니하거나 하잘것없다.
[2]공교롭고 이상하다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,울다,동사,고유어,,"[1]「1」기쁨, 슬픔 따위의 감정을 억누르지 못하거나 아픔을 참지 못하여 눈물을 흘리다. 또는 그렇게 눈물을 흘리면서 소리를 내다.
[1]「2」짐승, 벌레, 바람 따위가 소리를 내다.
[1]「3」물체가 바람 따위에 흔들리거나 움직여 소리가 나다.
[1]「4」종이나 천둥, 벨 따위가 소리를 내다.
[1]「5」병적으로 일정한 높이로 계속되는 소리가 실제로는 들리지 않는데도 들리는 것처럼 느끼다.
[1]「6」(비유적으로) 상대를 때리거나 공격할 수 없어 분한 마음을 느끼다.
[2]소리를 내면서 눈물을 흘리다.",,"[1]「1」기쁨, 슬픔 따위의 감정을 억누르지 못하거나 아픔을 참지 못하여 눈물을 흘리다. 또는 그렇게 눈물을 흘리면서 소리를 내다.
[1]「2」짐승, 벌레, 바람 따위가 소리를 내다.
[1]「3」물체가 바람 따위에 흔들리거나 움직여 소리가 나다.
[1]「4」종이나 천둥, 벨 따위가 소리를 내다.
[1]「5」병적으로 일정한 높이로 계속되는 소리가 실제로는 들리지 않는데도 들리는 것처럼 느끼다.
[1]「6」(비유적으로) 상대를 때리거나 공격할 수 없어 분한 마음을 느끼다.
[2]소리를 내면서 눈물을 흘리다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,울리다,동사,고유어,,"[1]「1」억누르기 힘든 감정이나 참기 어려운 아픔으로 눈물을 흘리게 하다. 또는 그렇게 눈물을 흘리면서 소리를 내게 하다. ‘울다01[1]「1」’의 사동사.
[1]「2」바람 따위가 물체를 흔들거나 움직여 소리가 나게 하다. ‘울다01[1]「3」’의 사동사.
[1]「3」종이나 천둥, 벨 따위가 소리를 내게 하다. ‘울다01[1]「4」’의 사동사.
[1]「4」감동을 일으키다.
[2]소문이 날 만큼 명성을 내거나 세력을 부리다.",,"[1]「1」억누르기 힘든 감정이나 참기 어려운 아픔으로 눈물을 흘리게 하다. 또는 그렇게 눈물을 흘리면서 소리를 내게 하다. ‘울다01[1]「1」’의 사동사.
[1]「2」바람 따위가 물체를 흔들거나 움직여 소리가 나게 하다. ‘울다01[1]「3」’의 사동사.
[1]「3」종이나 천둥, 벨 따위가 소리를 내게 하다. ‘울다01[1]「4」’의 사동사.
[1]「4」감동을 일으키다.
[2]소문이 날 만큼 명성을 내거나 세력을 부리다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,울부짖다,동사,고유어,,"「1」감정이 격하여 마구 울면서 큰 소리를 내다.
「2」바람이나 파도 따위가 세차게 큰 소리를 내다.",,"「1」감정이 격하여 마구 울면서 큰 소리를 내다.
「2」바람이나 파도 따위가 세차게 큰 소리를 내다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,울음,명사,고유어,,우는 일. 또는 그런 소리.,,우는 일. 또는 그런 소리.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,울음보,명사,고유어,,참다못하여 터뜨린 울음을 비유적으로 이르는 말.,,참다못하여 터뜨린 울음을 비유적으로 이르는 말.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,울음소리,명사,고유어,,우는 소리.,,우는 소리.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,울타리,명사,고유어,,풀이나 나무 따위를 얽거나 엮어서 담 대신에 경계를 지어 막는 물건.,,풀이나 나무 따위를 얽거나 엮어서 담 대신에 경계를 지어 막는 물건.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,울퉁불퉁하다,형용사,고유어,,물체의 거죽이나 면이 고르지 않게 여기저기 몹시 나오고 들어간 데가 있다.,,물체의 거죽이나 면이 고르지 않게 여기저기 몹시 나오고 들어간 데가 있다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,움직이다,동사,고유어,,"「1」멈추어 있던 자세나 자리가 바뀌다. 또는 자세나 자리를 바꾸다.
「2」가지고 있던 생각이 바뀌다. 또는 그렇게 바뀐 생각을 하다.
「3」어떤 목적을 가지고 활동하다. 또는 활동하게 하다.
「4」어떤 사실이나 현상이 바뀌다. 또는 다른 상태가 되게 하다.
「5」기계나 공장 따위가 가동되거나 운영되다. 또는 가동하거나 운영하다.",,"「1」멈추어 있던 자세나 자리가 바뀌다. 또는 자세나 자리를 바꾸다.
「2」가지고 있던 생각이 바뀌다. 또는 그렇게 바뀐 생각을 하다.
「3」어떤 목적을 가지고 활동하다. 또는 활동하게 하다.
「4」어떤 사실이나 현상이 바뀌다. 또는 다른 상태가 되게 하다.
「5」기계나 공장 따위가 가동되거나 운영되다. 또는 가동하거나 운영하다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,움직임,명사,고유어,,"「1」멈추어 있던 자세나 자리가 바뀜. 또는 자세나 자리를 바꿈.
「2」가지고 있던 생각이 바뀜. 또는 그런 생각을 함.
「3」어떤 목적을 가지고 활동함. 또는 활동하게 함.
「4」어떤 사실이나 현상이 바뀜. 또는 다른 상태가 되게 함.
「5」기계나 공장 따위가 가동되거나 운영됨. 또는 가동하거나 운영함.",,"「1」멈추어 있던 자세나 자리가 바뀜. 또는 자세나 자리를 바꿈.
「2」가지고 있던 생각이 바뀜. 또는 그런 생각을 함.
「3」어떤 목적을 가지고 활동함. 또는 활동하게 함.
「4」어떤 사실이나 현상이 바뀜. 또는 다른 상태가 되게 함.
「5」기계나 공장 따위가 가동되거나 운영됨. 또는 가동하거나 운영함.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,웃기다,동사,고유어,,"「1」기쁘거나 만족스럽거나 우습게 하여 얼굴을 활짝 펴거나 소리를 내게 하다. ‘웃다[1]’의 사동사.
「2」어떤 일이나 모습 따위가 한심하고 기가 막히다.",,"「1」기쁘거나 만족스럽거나 우습게 하여 얼굴을 활짝 펴거나 소리를 내게 하다. ‘웃다[1]’의 사동사.
「2」어떤 일이나 모습 따위가 한심하고 기가 막히다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,웃다,동사,고유어,,"[1]기쁘거나 만족스럽거나 우스울 때 얼굴을 활짝 펴거나 소리를 내다.
[2]「1」얼굴에 환한 표정을 짓거나 소리를 내어 어떤 종류의 웃음을 나타내다.
[2]「2」같잖게 여기어 경멸하다.",,"[1]기쁘거나 만족스럽거나 우스울 때 얼굴을 활짝 펴거나 소리를 내다.
[2]「1」얼굴에 환한 표정을 짓거나 소리를 내어 어떤 종류의 웃음을 나타내다.
[2]「2」같잖게 여기어 경멸하다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,웃음,명사,고유어,,웃는 일. 또는 그런 소리나 표정.,,웃는 일. 또는 그런 소리나 표정.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,웃음소리,명사,고유어,,웃을 때 내는 소리.,,웃을 때 내는 소리.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,웅크리다,동사,고유어,,몸 따위를 움츠러들이다. ‘웅그리다’보다 거센 느낌을 준다.,,몸 따위를 움츠러들이다. ‘웅그리다’보다 거센 느낌을 준다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,원,의존명사,고유어,,우리나라의 화폐 단위. 1원은 1전의 100배이다. 1962년 6월 10일부터 시행되었다. 기호는 ￦.,,우리나라의 화폐 단위. 1원은 1전의 100배이다. 1962년 6월 10일부터 시행되었다. 기호는 ￦.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,원,감탄사,고유어,,뜻밖의 일로 놀라거나 언짢을 때 내는 소리.,,뜻밖의 일로 놀라거나 언짢을 때 내는 소리.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,원숭이,명사,고유어,,"구세계원숭잇과와 신세계원숭잇과의 짐승을 통틀어 이르는 말. 늘보원숭이, 개코원숭이, 대만원숭이 따위가 있다.",,"구세계원숭잇과와 신세계원숭잇과의 짐승을 통틀어 이르는 말. 늘보원숭이, 개코원숭이, 대만원숭이 따위가 있다.",,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,웬,관형사,고유어,,"「1」어찌 된.
「2」어떠한.",,"「1」어찌 된.
「2」어떠한.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,웬일,명사,고유어,,어찌 된 일. 의외의 뜻을 나타낸다.,,어찌 된 일. 의외의 뜻을 나타낸다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,위,명사,고유어,,"「1」어떤 기준보다 더 높은 쪽. 또는 사물의 중간 부분보다 더 높은 쪽.
「2」길고 높은 것의 꼭대기나 그쪽에 가까운 곳.
「3」어떤 사물의 거죽이나 바닥의 표면.
「4」신분, 지위, 연령, 등급, 정도 따위에서 어떠한 것보다 더 높거나 나은 쪽.
「5」글 따위에서, 앞에서 밝힌 내용.
「6」강 따위의 물이 흘러가는 반대 방향이나 부분.
「7」시간적 순서가 앞에 오는 것.
「8」어떤 일이나 조건 따위에 의하여 특징지어지는 테두리나 범위.
「9」어떤 것의 바깥이나 이외.",,"「1」어떤 기준보다 더 높은 쪽. 또는 사물의 중간 부분보다 더 높은 쪽.
「2」길고 높은 것의 꼭대기나 그쪽에 가까운 곳.
「3」어떤 사물의 거죽이나 바닥의 표면.
「4」신분, 지위, 연령, 등급, 정도 따위에서 어떠한 것보다 더 높거나 나은 쪽.
「5」글 따위에서, 앞에서 밝힌 내용.
「6」강 따위의 물이 흘러가는 반대 방향이나 부분.
「7」시간적 순서가 앞에 오는 것.
「8」어떤 일이나 조건 따위에 의하여 특징지어지는 테두리나 범위.
「9」어떤 것의 바깥이나 이외.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,위쪽,명사,고유어,,위가 되는 쪽.,,위가 되는 쪽.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,윷놀이,명사,고유어,,"편을 갈라 윷으로 승부를 겨루는 놀이. 둘 또는 두 편 이상의 사람이 교대로 윷을 던져서 도ㆍ개ㆍ걸ㆍ윷ㆍ모의 끗수를 가리며, 그에 따라 윷판 위에 네 개의 말을 움직여 모든 말이 먼저 최종점을 통과하는 편이 이긴다.",,"편을 갈라 윷으로 승부를 겨루는 놀이. 둘 또는 두 편 이상의 사람이 교대로 윷을 던져서 도ㆍ개ㆍ걸ㆍ윷ㆍ모의 끗수를 가리며, 그에 따라 윷판 위에 네 개의 말을 움직여 모든 말이 먼저 최종점을 통과하는 편이 이긴다.",,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,으뜸,명사,고유어,,"「1」많은 것 가운데 가장 뛰어난 것. 또는 첫째가는 것.
「2」기본이나 근본이 되는 뜻.",,"「1」많은 것 가운데 가장 뛰어난 것. 또는 첫째가는 것.
「2」기본이나 근본이 되는 뜻.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,으르렁,부사,고유어,,"「1」크고 사나운 짐승 따위가 성내어 크고 세차게 울부짖는 소리. 또는 그 모양.
「2」조금 부드럽지 못한 말로 크고 세차게 외치거나 다투는 소리. 또는 그 모양.",,"「1」크고 사나운 짐승 따위가 성내어 크고 세차게 울부짖는 소리. 또는 그 모양.
「2」조금 부드럽지 못한 말로 크고 세차게 외치거나 다투는 소리. 또는 그 모양.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,으르렁거리다,동사,고유어,,"「1」크고 사나운 짐승 따위가 자꾸 성내어 크고 세차게 울부짖다.
「2」조금 부드럽지 못한 말로 자꾸 크고 세차게 외치거나 다투다.",,"「1」크고 사나운 짐승 따위가 자꾸 성내어 크고 세차게 울부짖다.
「2」조금 부드럽지 못한 말로 자꾸 크고 세차게 외치거나 다투다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,음,감탄사,고유어,,"「1」무엇을 수긍한다는 뜻으로 내는 소리. 입을 다물고 입 속으로 낸다.
「2」무엇이 불만스럽거나 걱정스러울 때 내는 소리.
「3」의문스러울 때 내는 소리.",,"「1」무엇을 수긍한다는 뜻으로 내는 소리. 입을 다물고 입 속으로 낸다.
「2」무엇이 불만스럽거나 걱정스러울 때 내는 소리.
「3」의문스러울 때 내는 소리.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,음매,부사,고유어,,소나 송아지의 울음소리를 나타내는 말.,,소나 송아지의 울음소리를 나타내는 말.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,응,감탄사,고유어,,"「1」아랫사람이나 대등한 관계에 있는 사람의 묻는 말에 긍정하여 대답하거나 부름에 응할 때 쓰는 말.
「2」상대편의 대답을 재촉하거나 다짐을 둘 때 쓰는 말.
「3」남의 행동이 못마땅하여 질책할 때 하는 말.",,"「1」아랫사람이나 대등한 관계에 있는 사람의 묻는 말에 긍정하여 대답하거나 부름에 응할 때 쓰는 말.
「2」상대편의 대답을 재촉하거나 다짐을 둘 때 쓰는 말.
「3」남의 행동이 못마땅하여 질책할 때 하는 말.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,의젓하다,형용사,고유어,,말이나 행동 따위가 점잖고 무게가 있다.,,말이나 행동 따위가 점잖고 무게가 있다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,이,명사,고유어,,"「1」척추동물의 입안에 있으며 무엇을 물거나 음식물을 씹는 역할을 하는 기관.
「2」톱, 톱니바퀴 따위의 뾰족뾰족 내민 부분.
「3」기구, 기계 따위의 이에짬.",,"「1」척추동물의 입안에 있으며 무엇을 물거나 음식물을 씹는 역할을 하는 기관.
「2」톱, 톱니바퀴 따위의 뾰족뾰족 내민 부분.
「3」기구, 기계 따위의 이에짬.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
