word,pos,meaning,definition,target_codes
노래,名詞,うた【歌・唄】。かきょく【歌曲】,歌詞のある音楽。また、音楽を声に出して歌うこと。,20195
노래방,名詞,カラオケ,歌詞を見ながら歌えるように音楽機械を備えておいた場所。 ,40105
노래자랑,名詞,のどじまん【喉自慢】,大勢の人が集まったところで、誰が歌をよりうまく歌えるかを競争しながら楽しむこと。,40106
노래하다,動詞,うたう【歌う】,歌詞のある音楽を声に出して歌う。,64513
노력,名詞,どりょく【努力】。とりくみ【取組】。じんりょく【尽力】,"ある目的を成し遂げるために力を尽くして励むこと。
",62400
노력하다,動詞,どりょくする【努力する】。とりくむ【取り組む】。じんりょくする【尽力する】,"ある目的を成し遂げるために力を尽くして励む。
",64375
녹다,動詞,とける【溶ける】,"氷や雪が熱や湿気によって水になる。
",28313
녹색,名詞,みどりいろ【緑色】,黄色と青の中間色で、濃い草のような色。,40697
녹색등,名詞,みどりいろのしんごうとう【緑色の信号灯】,"人や車両の通行、または飛行機の着陸を許可する緑色の明かり。
",24239
녹차,名詞,りょくちゃ【緑茶】。グリーンティー,茶樹の葉を摘んだ後、日干しした青い葉。また、その葉でつくった茶。,28579
놀다,動詞,あそぶ【遊ぶ】,"遊びなどをして、面白くて楽しい時間を過ごす。
",88353
놀라다,動詞,おどろく【驚く】。びっくりする,"意外なことに出くわしたり怖かったりして、瞬間的に緊張したり胸がどきどきしたりする。
",61607
놀이,名詞,"あそび【遊び】
","楽しく遊ぶこと。
",62830
놀이동산,名詞,ゆうえんち【遊園地】。レジャーランド。アミューズメントパーク ,"見物したり、乗り物を利用して楽しく遊べるように、色々な遊具や設備を備えた施設。
",40774
놀이하다,動詞,あそぶ【遊ぶ】,"楽しい時間を過ごす。
",40764
농구,名詞,バスケットボール,五人ずつの２チームに分かれて、相手のバスケットにボールを入れて獲得した点数で競り合うスポーツ競技。,28323
농구공,名詞,バスケットボール,バスケットボールで使うボール。,43798
농구대,名詞,バスケットボール・ゴール,バスケットボールをする時にボールを投げ入れるゴール。,43799
농구장,名詞,バスケットボールコート。バスケットボールきょうぎじょう【バスケットボール競技場】,バスケットボールをする競技場。,43800
농구화,名詞,バスケットシューズ,バスケットボール用の靴。,43801
농담,名詞,じょうだん【冗談】。ジョーク。ぎげん【戯言】,遊びで人をからかったり笑わせるためにいう言葉。,43805
농담하다,動詞,じょうだんをいう【冗談を言う】。ジョークをいう【ジョークを言う】。ぎげんをいう【戯言を言う】,"遊びで人をからかったり笑わせたりする言葉を言う。
",43807
높다,形容詞,たかい【高い】,下から上までの間が長い。,64523
높이,副詞/名詞,たかさ【高さ】 | たかく【高く】,高い度合い。 | 下から上に向けて高く。,"45290,48746"
놓다,動詞,はなす【放す】,"手で握ったり押したりしていた物を、手を伸ばしたり力を抜いたりして抜け出るようにする。
",89534
누가,品詞なし,だれが【誰が】	,"「누구가」の縮約形。
",90165
누구,代名詞,だれ【誰】	,"知らない人をさす語。
",62078
누나,名詞,あね【姉】,男の人がきょうだいや親戚のきょうだいのうち、自分より年上の女の人を指したり呼ぶ語。,32205
누르다,動詞,おす【押す】。おさえる【押さえる・圧さえる】,"物の全体や部分に上から力を加える。
",72239
눈,名詞,"め【目・眼】 | ゆき【雪】
","人や動物の顔にあり、光の刺激を受けて物を見る働きをする感覚器官。 | 空気中の水分が凍って地面に落ちる、白い綿のような小さい氷の結晶。
","72704,20198"
눈물,名詞,なみだ【涙】,人や動物の目から流れて出る透明な水。,55290
눈병,名詞,がんびょう【眼病】。めやみ【目病み】,目に生じる病。,23398
눕다,動詞,よこになる【横になる】,人または動物の背中や脇腹がある所につくように体を横たえる。,62063
뉴스,名詞,ニュース,新しい情報を伝える放送。,32795
느끼다,動詞,かんずる【感ずる】。おぼえる【覚える】,"鼻や肌などの感覚器官で刺激を受け取る。
",64376
느낌,名詞,かんじ【感じ】。きもち【気持ち】。おもい【思い】,体や心から起こる気運や感情。,61166
느리다,形容詞,おそい【遅い】,ある行動をするのに長く時間がかかる。,23143
늘,副詞,"いつも。つねに【常に】
","いつも変わらずにずっと。
",40481
늘다,動詞,ふえる【増える】。ます【増す】。のびる【伸びる】。ひろがる【広がる】,"物体の長さや広さ、体積などが長くなったり大きくなったりする。
",64492
늙다,動詞,おいる【老いる】。ふける【老ける】,"年をとる。
",63500
능력,名詞,のうりょく【能力】。りきりょう【力量】。ちから【力】。パワー。さいのう【才能】,"物事を成し遂げることのできる力。
",61285
늦다,動詞/形容詞,"おくれる【遅れる】。ちこくする【遅刻する】。まにあわない【間に合わない】 | おそい【遅い】
","決まった時を過ぎる。
 | 基準になる時より遅れている。
","61181,64526"
다,副詞/名詞,"すべて【全て】。ぜんぶ【全部】。みんな。みな【皆】
 | ぜんぶ【全部】。すべて【全て】。みな【皆】。のこらず【残らず】。もれなく
","残すものなく、漏れなく全て。
 | 残ったり、漏れたものがなく、全て。
","58175,58176"
다녀오다,動詞,いってくる【行って来る】,"ある所に行って帰ってくる。
",64529
다니다,動詞,かよう【通う】,"あるところに何度も出入りする。
",29702
다르다,形容詞,"ことなる【異なる】。ちがう【違う】。そういする【相違する】
","二つの対象が同じでない。
",26824
다른,冠形詞,"ほかの【他の】。べつの【別の】
","当該すること以外の。
",64530
다리,名詞,あし【足・脚】 | はし【橋】。きょうりょう【橋梁】,人間や動物の胴体の下について、立ったり歩いたり走ったりする機能を行う身体部位。 | 川・海・道・谷などを渡れるように、両端をつないで作った施設。,"62840,28826"
닦다,動詞,ふく【拭く】。ぬぐう【拭う】。ふきとる【拭き取る】,"汚れを取り去るためにこする。
",60316
닫다,動詞,しめる【閉める】。とじる【閉じる】,"門、蓋、引き出しなどを元の位置に戻して開いているところを塞ぐ。
",57289
달,依存名詞/名詞,"つき【月】
 | つき【月】	","夜になると空に昇る、丸くて明るい光を発する天体。
 | 1年を12に分けたものの中で一つの期間を数える単位。
","62266,60490"
달걀,名詞,たまご・らん【卵】。けいらん【鶏卵】,鶏の卵。,60487
달구경,名詞,つきみ【月見】。かんげつ【観月】,月を眺めて楽しむこと。,20027
달다,形容詞,"あまい【甘い】
","蜜や砂糖のような味がする。
",62741
달력,名詞,カレンダー。こよみ【暦】。れきほん【暦本】,"一年の月、日、曜日、節気、行事日などを、日を追って記したもの。
",60489
달리기,名詞,,両足をずっと速く動かして走ること。,28388
달리기하다,動詞,はしる【走る】。かける【駆ける】,"両足をずっと速く動かして移動する。
",90398
달리다,動詞,"はしる【走る】。かける【駆ける】
","走って速く行ったり来たりする。
",66321
닭,名詞,"にわとり【鶏】
","飛ぶことができず、よく卵を産み、肉が美味しくて家で飼う大きい鳥。
",30202
닭고기,名詞,とりにく・けいにく【鶏肉】,食用の鶏の肉。,62268
닮다,動詞,にる【似る】。にかよう【似通う】,"二つ以上の人や物が互いにほとんど同じ形や性質を持つ。
",73354
